net_type,province,city_name,area_name,area_code,msc_name,msc_id,sign_point_code,scp_vc_id,number_reply_code,remark,start_time
,广东,深圳,深圳,755,深圳HSS13BER_HR1/HS1,1840666,19-246-200,,粤移工程联[2013]197号,,2016/11/9 9:05
,黑龙江,哈尔滨,齐齐哈尔,451,HBHSS06FE203BER,1474565000,8-254-119,,,,2016/11/9 9:05
,黑龙江,哈尔滨,伊春、鹤岗、牡丹江,451,HBHSS02FE203BER,1840454000,8-254-107,,20160908,,2016/9/8 15:19
,河南,开封,焦作,371,开封HSS04FE13BNK,13523350000,16-249-110,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,周口,371,郑州HSS05FE11BNK,15138270000,16-249-113,,2014年融合核心网工程,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR5301,13524500000,11-254-173,,网建14-264-002,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR5201,13564800000,11-254-170,,网建14-264-002,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR5302,15221000000,11-254-174,,网建14-264-002,,2016/11/9 9:05
,四川,内江,自贡,832,内江HSS02FE02BNK,18481380000,22-254-64,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,乐山,眉山,833,乐山HSS01FE02BER,18398670000,22-248-40,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,内江,内江,832,内江HSS01FE01BHW,15082430000,22-255-112,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,内江,内江、宜宾,832,内江HSS01FE03BHW,14726790000,22-255-144,,20160908,,2016/9/8 15:19
,四川,内江,泸州,832,内江HSS02FE01BNK,18483000000,22-255-64,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,内江,泸州、自贡,832,内江HSS02FE03BNK,18481390000,22-254-152,,20160908,,2016/9/8 15:19
,安徽,合肥,合肥,551,HFHSS06FE02BHW,1889570000,12-255-191,,123,,2016/11/9 9:05
,甘肃,兰州,天水、定西,931,LZHSS01FE03BER,1380938000,27-255-242,,20160908,,2016/9/8 15:19
,甘肃,兰州,兰州,931,LZHSS01FE02BER,1399310000,27-255-232,,甘移批复[2014]846号,,2016/11/9 9:05
,山西,太原,晋城,351,TYHSS01FE04BHW,1523467000,4-251-120,,SX,,2016/11/9 9:05
,山西,太原,晋中,351,TYHSS02FE05BHW,1843542000,4-251-88,,SX,,2016/11/9 9:05
,山西,太原,运城,351,TYHSS03FE02BHW,1843492000,4-251-184,,SX,,2016/11/9 9:05
,山西,太原,朔州,351,TYHSS03FE04BHW,1843464000,4-251-208,,SX,,2016/11/9 9:05
,山西,太原,容灾FE,351,TYHSS01FE01BHW,1843564000,4-251-8,,SX,,2016/11/9 9:05
,山西,太原,忻州,351,TYHSS01FE03BHW,1470350000,4-251-224,,SX,,2016/11/9 9:05
,山西,太原,容灾FE,351,TYHSS02FE01BHW,1843543000,4-251-64,,SX,,2016/11/9 9:05
,山西,太原,吕梁,351,TYHSS02FE02BHW,1529668000,4-251-160,,SX,,2016/11/9 9:05
,山西,太原,临汾,351,TYHSS02FE03BHW,1883574000,4-251-136,,SX,,2016/11/9 9:05
,山西,太原,阳泉,351,TYHSS02FE04BHW,1572163000,4-251-72,,SX,,2016/11/9 9:05
,山西,太原,容灾FE,351,TYHSS03FE01BHW,1843457000,4-251-32,,SX,,2016/11/9 9:05
,山西,太原,运城,351,TYHSS03FE03BHW,1843493000,4-251-192,,SX,,2016/11/9 9:05
,山西,太原,长治,351,TYHSS03FE05BHW,1843454000,4-251-104,,SX,,2016/11/9 9:05
,山西,太原,大同,351,TYHSS01FE02BHW,1840492000,4-251-48,,SX,,2016/11/9 9:05
,天津,天津,GSM,22,TJHLR22FE,15710200000,2-255-11,,津移计划批[2012]191号,,2016/11/9 9:05
,天津,天津,GSM,22,TJHLR23FE,15922200000,2-255-25,,津移计划批[2012]191号,,2016/11/9 9:05
,山东,临沂,539,539,临沂HLR10,1510539000,10-249-240,,0,,2016/11/9 9:05
,山东,日照,633,633,日照HLR2,1510633000,10-250-192,,0,,2016/11/9 9:05
,山东,临沂,539,539,临沂HLR8,1580539000,10-250-176,,0,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR4601,1502100000,11-254-121,,移动计划发[2013]1520号,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR4702,1842114000,11-254-130,,移动计划简字[2014]35号,,2016/11/9 9:05
,四川,绵阳,绵阳,816,绵阳HSS01FE02BER,18308460000,22-248-121,,川移计批[2014]16号,,2016/11/9 9:05
,四川,绵阳,德阳、广元,816,绵阳HSS02FE03BER,18308430000,22-248-117,,20160908,,2016/9/8 15:19
,四川,南充,巴中,817,南充HSS02FE01BER,1577570000,22-248-123,,川移计批[2014]16号,,2016/11/9 9:05
,河北,石家庄,石家庄,311,石家庄HSS36FE01BZX,1519485000,3-254-120,,河北移动发计[2014]119号,,2016/11/9 9:05
,河北,石家庄,石家庄,311,石家庄HSS36FE03BZX,1519486000,3-254-128,,河北移动发计[2014]119号,,2016/11/9 9:05
,福建,厦门,厦门,592,厦门HSS05FE02BNK,15080450000,14-244-234,,闽移发[2014]278号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR34,1577103000,17-251-56,,鄂移发〔2013〕61号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR36,1887247000,17-251-88,,鄂移发〔2013〕61号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR37,1577105000,17-251-104,,鄂移发〔2013〕61号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR33,1577102000,17-251-24,,鄂移发〔2013〕61号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR35,1887142000,17-251-72,,鄂移发〔2013〕61号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR38,1577112000,17-251-120,,鄂移发〔2013〕61号,,2016/11/9 9:05
,宁夏,银川,吴忠、中卫、固原,951,银川HSS01FE02,13649590000,29-255-183,,20160908,,2016/9/8 15:19
,宁夏,银川,吴忠、固原、中卫,951,银川HSS01FE01,13649540000,29-255-176,,20160908,,2016/9/8 15:19
,宁夏,银川,石嘴山,951,银川HSS02FE02,13409560000,29-255-200,,LTE建设规划,,2016/11/9 9:05
,宁夏,银川,石嘴山,951,银川HSS02FE01,15296920000,29-255-168,,LTE建设规划,,2016/11/9 9:05
,广东,东莞,东莞,769,东莞HLR13,1511274000,19-254-48,,粤移工程通[2009]564号,,2016/11/9 9:05
,广东,深圳,深圳,755,深圳HLR3,1511234000,19-251-184,,粤移工程通[2009]564号,,2016/11/9 9:05
,湖北,襄樊,襄樊,710,襄樊HLR8,1837244000,17-254-240,,鄂移发【2011】1269号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR32,1827226000,17-254-232,,鄂移发【2011】1269号,,2016/11/9 9:05
,湖北,襄樊,襄樊,710,襄樊HLR11,1877154000,17-251-40,,鄂移发【2011】1269号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR28,1832789000,17-254-200,,鄂移发【2011】1269号,,2016/11/9 9:05
,广东,东莞,东莞,769,东莞HSS05FE101BHW,1821159000,19-247-104,,粤移工程联[2013]323号,,2016/11/9 9:05
,广东,东莞,东莞,769,东莞HSS03FE101BHW,1840769000,19-247-88,,粤移工程联[2013]323号,,2016/11/9 9:05
,广东,东莞,东莞,769,东莞HSS04FE101BHW,1821890000,19-247-96,,粤移工程联[2013]323号,,2016/11/9 9:05
,广东,东莞,东莞,769,东莞HSS06FE101BHW,1821956000,19-247-112,,粤移工程联[2013]323号,,2016/11/9 9:05
,福建,厦门,厦门,592,厦门HSS22FE01BHW,18876400000,14-254-224,,闽移发[2011]525号,,2016/11/9 9:05
,福建,福州,福州,591,福州HSS12FE01BHW,13809560000,14-251-64,,闽移发[2011]525号,,2016/11/9 9:05
,贵州,贵阳,贵阳,851,贵阳HSS01FE01BHW,14708510000,23-251-77,,黔移计通【2013】42,,2016/11/9 9:05
,贵州,贵阳,贵阳,851,贵阳HSS02FE71BHW,14786180000,23-251-107,,黔移计通【2013】42,,2016/11/9 9:05
,山东,菏泽,菏泽,530,菏泽HLR3,1580530000,10-250-96,,0,,2016/11/9 9:05
,山东,青岛,532,532,青岛HLR6,1590532000,10-250-64,,0,,2016/11/9 9:05
,山东,菏泽,菏泽,530,菏泽HLR5,1830530000,10-249-152,,0,,2016/11/9 9:05
,山东,枣庄,632,632,枣庄HLR5,1500632000,10-250-144,,0,,2016/11/9 9:05
,山东,青岛,532,532,青岛HLR50,1885424000,10-250-72,,0,,2016/11/9 9:05
,山东,枣庄,632,632,枣庄HLR3,1590632000,10-250-152,,0,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR4602,1842101000,11-254-122,,移动计划发[2013]1520号,,2016/11/9 9:05
,四川,绵阳,绵阳,816,绵阳HSS01FE01BER,18308450000,22-248-116,,川移计批[2014]16号,,2016/11/9 9:05
,四川,绵阳,广元,816,绵阳HSS02FE02BER,18398370000,22-248-119,,川移计批[2014]16号,,2016/11/9 9:05
,四川,南充,南充,817,南充HSS01FE02BER,18828480000,22-248-126,,川移计批[2014]16号,,2016/11/9 9:05
,四川,南充,巴中、达州,817,南充HSS02FE03BER,15775740000,22-248-130,,20160908,,2016/9/8 15:19
,河北,石家庄,石家庄,311,石家庄HSS35FE04BZX,1518896000,3-254-104,,河北移动20140926,,2016/11/9 9:05
,河北,保定,保定,312,保定HSS35FE3BZX,13613390000,3-254-112,,河北移动20140926,,2016/11/9 9:05
,福建,福州,福州,591,福州HSS05FE01BNK,15059440000,14-244-73,,闽移发[2014]278号,,2016/11/9 9:05
,广东,深圳,深圳,755,深圳HSS10BER,1471511,19-246-176,,粤移工程联[2013]136号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS06BER,1471676,19-246-96,,粤移工程联[2013]111号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS08BER,1471678,19-246-112,,粤移工程联[2013]111号,,2016/11/9 9:05
,广东,佛山,佛山,757,佛山HSS07BERHR1HS,1820756,19-246-248,,粤移工程联[2013]197号,,2016/11/9 9:05
,广东,佛山,佛山,757,佛山HSS08BERHR1HS,1830756,19-247-8,,粤移工程联[2013]197号,,2016/11/9 9:05
,广东,汕头,汕头,754,汕头HSS01BHW,1477823,19-247-120,,粤移工程联[2013]136号,,2016/11/9 9:05
,广东,惠州,惠州,752,惠州HSS04BHW_FE1,1477850,19-247-144,,粤移工程联[2013]197号,,2016/11/9 9:05
,广东,惠州,惠州,752,惠州HSS03BHW_FE2,1881377,19-247-152,,粤移工程联[2013]197号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS05BER,1471675,19-246-88,,粤移工程联[2013]111号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS07BER,1471677,19-246-104,,粤移工程联[2013]111号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS09BER,1471679,19-246-120,,粤移工程联[2013]111号,,2016/11/9 9:05
,广东,深圳,深圳,755,深圳HSS09BER,1471510,19-246-168,,粤移工程联[2013]136号,,2016/11/9 9:05
,广东,汕头,汕头,754,汕头HSS02BHW,1477848,19-247-128,,粤移工程联[2013]136号,,2016/11/9 9:05
,广东,惠州,惠州,752,惠州HSS03BHW_FE1,1477806,19-247-136,,粤移工程联[2013]197号,,2016/11/9 9:05
,广东,惠州,惠州,752,惠州HSS04BHW_FE2,1881325,19-247-160,,粤移工程联[2013]197号,,2016/11/9 9:05
,贵州,贵阳,贵阳,851,贵阳HSS01FE11BHW,14708500000,23-251-76,,黔移计通[2013]42,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS03FE203BER,14736304444,20-254-141,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS04FE203BER,1889465000,20-254-112,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS03FE202BER,1888843000,20-254-140,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS05FE202BER,1880770000,20-254-151,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS05FE203BER,1577707000,20-254-103,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS03FE201BER,1477700000,20-254-139,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS04FE201BER,1345740000,20-254-71,,GX-001-131206-1-00085,,2016/11/9 9:05
,江苏,南京,南京,25,南京HSS04FE01BHW,1515050000,9-248-168,,苏移批〔2013〕974号,,2016/11/9 9:05
,江苏,南京,南京宿迁,25,南京HSS04FE02BHW,1589582000,9-248-176,,20160908,,2016/9/8 15:19
,江苏,南京,南京宿迁,25,南京HSS04FE03BHW,1589644555,9-248-184,,20160908,,2016/9/8 15:19
,江苏,南京,徐州,25,南京HSS05FE01BHW,1525229000,9-248-192,,苏移批〔2013〕974号,,2016/11/9 9:05
,江苏,南京,连云港淮安,25,南京HSS05FE02BHW,1518969000,9-248-200,,20160908,,2016/9/8 15:19
,江苏,南京,徐州连云港淮安,25,南京HSS05FE03BHW,1589644666,9-248-208,,20160908,,2016/9/8 15:19
,浙江,杭州,杭州,571,杭州HLR39,15088944401,13-254-104,,浙移规2014（26）号,,2016/11/9 9:05
,浙江,杭州,杭州,571,杭州HLRB40,18334379186,13-254-136,,浙移规2014（26）号,,2016/11/9 9:05
,浙江,杭州,杭州,571,杭州HLRB39,18334379187,13-254-112,,浙移规2014（26）号,,2016/11/9 9:05
,浙江,杭州,杭州,571,杭州HLR40,15088944402,13-254-128,,浙移规2014（26）号,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS04FE202BER,1887850000,20-254-120,,GX-001-131206-1-00085,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS05FE201BER,1473627000,20-254-79,,GX-001-131206-1-00085,,2016/11/9 9:05
,浙江,杭州,杭州,571,杭州HLR24,,13-254-80,,浙移规2013（79）号,,2016/11/9 9:05
,湖北,襄樊,襄樊,710,襄樊HLR10,1837187000,17-251-32,,鄂移发【2011】1269号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR27,1837144000,17-254-192,,鄂移发【2011】1269号,,2016/11/9 9:05
,湖北,武汉,武汉,27,武汉HLR29,1827225000,17-254-208,,鄂移发【2011】1269号,,2016/11/9 9:05
,宁夏,银川,银川,951,银川HLR4,1839510000,29-255-120,,宁移,,2016/11/9 9:05
,四川,乐山,乐山,833,乐山HSS01FE01BER,18483300000,22-248-8,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,乐山,乐山、眉山,833,乐山HSS01FE03BER,15731540000,22-248-56,,20160908,,2016/9/8 15:19
,四川,内江,宜宾,832,内江HSS01FE02BHW,18882380000,22-254-112,,川移计批〔2014〕16号,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS09FE03BHW,18406724444,20-254-199,,局管数据订正,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS08FE02BHW,1500785000,20-254-137,,局管数据订正,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS08FE03BHW,18877864444,20-254-138,,局管数据订正,,2016/11/9 9:05
,广西,南宁,南宁,771,南宁HSS09FE02BHW,1473632000,20-254-198,,局管数据订正,,2016/11/9 9:05
,河南,郑州,许昌,371,郑州HSS107FE02BHW,15936340000,16-249-53,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,鹤壁,371,郑州HSS111FE01BHW,15839240000,16-249-68,,2014年融合核心网工程,,2016/11/9 9:05
,河南,开封,驻马店,371,开封HSS109FE10BHW,13419710000,16-249-62,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,安阳,371,郑州HSS103FE01BHW,15738740000,16-255-152,,ZZHLR103_FE01,,2016/11/9 9:05
,河南,郑州,安阳,371,郑州HSS103FE10BHW,18438520000,16-255-168,,18期,,2016/11/9 9:05
,广东,江门,江门,750,江门HSS02,14715730000,19-246-32,,粤移工程联[2012]67号,,2016/11/9 9:05
,广东,江门,江门,750,江门HSS01,14715300000,19-245-240,,粤移工程联[2012]67号,,2016/11/9 9:05
,广东,江门,江门,750,江门HSS04,15113400000,19-246-56,,粤移工程联[2012]67号,,2016/11/9 9:05
,河南,开封,新乡,371,开封HSS110FE10BHW,13460480000,16-249-67,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,洛阳,371,郑州HSS104FE01BHW,13937900000,16-249-41,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,平顶山,371,郑州HSS106FE01BHW,13783240000,16-249-49,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,许昌,371,郑州HSS107FE01BHW,13783740000,16-249-52,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,信阳,371,郑州HSS108FE02BHW,13782900000,16-249-58,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,洛阳,371,郑州HSS104FE02BHW,15838840000,16-249-42,,2014年融合核心网工程,,2016/11/9 9:05
,河南,开封,洛阳,371,开封HSS104FE10BHW,13783140000,16-249-43,,2014年融合核心网工程,,2016/11/9 9:05
,河南,开封,信阳,371,开封HSS108FE10BHW,15837640000,16-249-59,,2014年融合核心网工程,,2016/11/9 9:05
,河南,开封,鹤壁、濮阳,371,开封HSS111FE10BHW,13461951000,16-249-70,,20160908,,2016/9/8 15:19
,河南,郑州,信阳,371,郑州HSS108FE01BHW,15938240000,16-249-57,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,驻马店,371,郑州HSS109FE01BHW,13513970000,16-249-60,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,新乡,371,郑州HSS110FE01BHW,13569440000,16-249-65,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,濮阳,371,郑州HSS111FE02BHW,13949740000,16-249-69,,2014年融合核心网工程,,2016/11/9 9:05
,河南,郑州,南阳,371,郑州HSS112FE02BHW,15938440000,16-249-74,,2014年融合核心网工程,,2016/11/9 9:05
,广东,汕头,汕头,754,汕头HSS04FE101BHW,1847511000,19-242-164,,粤移工程联[2014]117号,,2016/11/9 9:05
,广东,汕头,汕头,754,汕头HSS06FE101BHW,1881834000,19-242-166,,粤移工程联[2014]117号,,2016/11/9 9:05
,广东,汕头,汕头,754,汕头HSS06FE102BHW,1847676000,19-242-169,,粤移工程联[2014]117号,,2016/11/9 9:05
,广东,湛江,湛江,759,湛江HSS04FE201BER,1842054000,19-242-171,,粤移工程联[2014]117号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR202ER,1373260000,9-254-136,,苏移批(2014)234号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR04ER,1589644000,9-254-144,,苏移批(2014)234号,,2016/11/9 9:05
,海南,海口,海南,898,海口HSS10FE02BHW,1361750000,21-255-51,,海南21期GSM扩容工程,,2016/11/9 9:05
,四川,成都,成都,28,成都HSS26FE01BNK,15702810000,22-255-160,,川移计批(2015)16号,,2016/11/9 9:05
,广东,广州,广州,20,GZHSS14FE201BER,17820710000,19-242-243,,粤移工程联[2014]273号,,2016/11/9 9:05
,广东,广州,广州,20,GZHSS13FE201BER,17820500000,19-242-242,,粤移工程联[2014]273号,,2016/11/9 9:05
,山东,临沂,539,539,临沂HLR9,1590539000,10-250-184,,0,,2016/11/9 9:05
,山东,菏泽,菏泽,530,菏泽HLR1,1350530000,10-250-88,,0,,2016/11/9 9:05
,山东,泰安,538,538,泰安HLR7,1360538000,10-250-232,,0,,2016/11/9 9:05
,山东,临沂,539,539,临沂HLR50,1525449700,10-250-168,,0,,2016/11/9 9:05
,山东,泰安,538,538,泰安HLR8,1370538000,10-250-240,,0,,2016/11/9 9:05
,上海,上海,上海,21,上海HLR4701,1360160000,11-254-129,,移动计划简字[2014]35号,,2016/11/9 9:05
,四川,成都,成都,28,成都HSS25FE02BHW,18808050000,22-248-184,,川移计批〔2014〕16号,,2016/11/9 9:05
,四川,绵阳,德阳,816,绵阳HSS02FE01BER,18308420000,22-248-118,,川移计批[2014]16号,,2016/11/9 9:05
,四川,南充,南充,817,南充HSS01FE01BER,1478178000,22-248-122,,川移计批[2014]16号,,2016/11/9 9:05
,福建,福州,福州,591,福州HLR01,18850100000,14-251-48,,20160908,,2016/9/8 15:19
,江苏,南京,盐城,25,南京HSS01FE02BAL,15051340000,9-255-216,,苏移批〔2013〕980号,,2016/11/9 9:05
,江苏,南京,南京,25,南京HSS01FE01BAL,1370526000,9-255-200,,苏移批〔2013〕980号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR191ER,1529505000,9-255-128,,20160908,,2016/9/8 15:19
,江苏,无锡,无锡,510,无锡HLR192ER,1516277000,9-255-136,,苏移批〔2013〕981号,,2016/11/9 9:05
,河北,保定,保定,312,保定HSS35FE1BZX,1573124000,3-255-104,,河北移动20140113,,2016/11/9 9:05
,河北,石家庄,石家庄,311,石家庄HSS35FE02BZX,13722230000,3-255-112,,河北移动20140113,,2016/11/9 9:05
,吉林,长春,长春,431,长春HSS01BHW,1884310000,7-255-07-255-17-255-2,,总部批文,,2016/11/9 9:05
,吉林,长春,长春,431,长春HSS01BHW,1390430000,7-255-07-255-17-255-2,,总部批文,,2016/11/9 9:05
,吉林,长春,长春,431,长春HSS01BHW,1394300000,7-255-07-255-17-255-2,,总部批文,,2016/11/9 9:05
,江西,南昌,南昌抚州,791,NCHSS02FE01BHW,1387910000,15-254-104,,20160908,,2016/9/8 15:19
,江西,南昌,赣州景德镇,791,NCHSS03FE01BHW,1387970000,15-254-120,,20160908,,2016/9/8 15:19
,江西,南昌,鹰潭新余（1387900000）,791,NCHSS03FE02BHW,1387010000,15-254-128,,20160908,,2016/9/8 15:19
,江西,南昌,江西全省,791,NCHSS25BHW,13576010000,15-254-96,,省内携号转网工程,,2016/11/9 9:05
,湖北,武汉,湖北,27,武汉HSS01BHW,1827248000,17-251-189,,中移有限计批[2013]608号,,2016/11/9 9:05
,湖北,武汉,湖北,27,武汉HSS02BHW,1827249000,17-251-190,,中移计批[2013]608号,,2016/11/9 9:05
,江苏,南京,南京,25,南京HSS08FE02BZX,1845257000,9-251-208,,苏移批〔2013〕974号,,2016/11/9 9:05
,江苏,南京,南京,25,南京HSS08FE03BZX,,9-251-216,,苏移批〔2013〕974号,,2016/11/9 9:05
,江苏,南京,南京,25,南京HSS08FE01BZX,1845232000,9-251-200,,苏移批〔2013〕974号,,2016/11/9 9:05
,江西,南昌,抚州（1387940000）萍乡,791,NCHSS02FE02BHW,1387990000,15-254-112,,20160908,,2016/9/8 15:19
,江西,南昌,赣州、景德镇、鹰潭、新余备用,791,NCHSS02FE03BHW,14717470000,15-254-144,,20160908,,2016/9/8 15:19
,江西,南昌,南昌抚州萍乡备用FE,791,NCHSS03FE03BHW,14717410000,15-254-136,,省内工程,,2016/11/9 9:05
,广东,佛山,佛山,757,佛山HSS02,14715620000,19-245-208,,粤移工程联[2012]257号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS03,14714460000,19-245-16,,粤移工程联[2012]257号,,2016/11/9 9:05
,广东,佛山,佛山,757,佛山HSS01,14715610000,19-245-192,,粤移工程联[2012]257号,,2016/11/9 9:05
,广东,广州,广州,20,广州HSS04,14714470000,19-245-176,,粤移工程联[2012]257号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS03FE01BER,1500230000,22-251-208,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS03FE04BER,1842600000,22-251-216,,重庆移动发[2013]389号,,2016/11/9 9:05
,四川,南充,达州,817,南充HSS02FE02BER,18808240000,22-248-124,,川移计批[2014]16号,,2016/11/9 9:05
,河北,保定,保定,312,保定HSS36FE02BZX,15133110000,3-254-136,,河北移动发计[2014]119号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR221ER,13401300000,9-251-136,,苏移批〔2014〕234号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR222ER,1825137000,9-251-144,,苏移批〔2014〕234号,,2016/11/9 9:05
,江苏,无锡,无锡,510,无锡HLR06ER,1589644300,9-251-152,,苏移批〔2014〕234号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS07FE02BHW,1888370000,22-246-40,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS07FE03BHW,1572344000,22-246-48,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS03FE02BER,1510230000,22-246-56,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS04FE01BER,1388350000,22-246-64,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS04FE02BER,1592260000,22-246-72,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS04FE04BER,1842601000,22-246-80,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS05FE01BER,1350830000,22-246-88,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS05FE02BER,1399600000,22-246-96,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS05FE04BER,1842602000,22-246-104,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS06FE01BER,1582380000,22-246-112,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS06FE02BER,1390825000,22-246-120,,重庆移动发[2013]389号,,2016/11/9 9:05
,重庆,重庆,重庆,23,重庆HSS06FE04BER,1842603000,22-246-128,,重庆移动发[2013]389号,,2016/11/9 9:05
